epoch,loss,mae,val_loss,val_mae
103,0.13880503177642822,0.13880503177642822,0.22194382548332214,0.22194382548332214
104,0.13498182594776154,0.13498182594776154,0.21658167243003845,0.21658167243003845
105,0.13670717179775238,0.13670717179775238,0.21478068828582764,0.21478068828582764
106,0.13887174427509308,0.13887174427509308,0.21610331535339355,0.21610331535339355
107,0.1321025937795639,0.1321025937795639,0.2104291170835495,0.2104291170835495
108,0.14101213216781616,0.14101213216781616,0.21138685941696167,0.21138687431812286
109,0.13653799891471863,0.13653799891471863,0.21684077382087708,0.21684077382087708
110,0.13340230286121368,0.13340230286121368,0.21933358907699585,0.21933358907699585
111,0.1362958699464798,0.1362958699464798,0.2203831523656845,0.2203831523656845
112,0.13171935081481934,0.13171935081481934,0.21303026378154755,0.21303026378154755
113,0.13291463255882263,0.13291463255882263,0.215240940451622,0.215240940451622
114,0.1312674731016159,0.1312674731016159,0.2232239544391632,0.2232239544391632
115,0.13028007745742798,0.13028007745742798,0.20876960456371307,0.20876960456371307
116,0.12864531576633453,0.12864531576633453,0.2146768867969513,0.2146768867969513
117,0.12939856946468353,0.12939856946468353,0.20822514593601227,0.20822514593601227
118,0.12790600955486298,0.12790600955486298,0.20901784300804138,0.20901784300804138
119,0.12526296079158783,0.12526296079158783,0.21306785941123962,0.21306785941123962
120,0.1266355812549591,0.1266355812549591,0.22305235266685486,0.22305235266685486
121,0.12963391840457916,0.12963391840457916,0.21022780239582062,0.21022780239582062
122,0.1280371993780136,0.1280371993780136,0.22005513310432434,0.22005513310432434
123,0.12582668662071228,0.12582668662071228,0.2061372995376587,0.2061372995376587
124,0.12457694113254547,0.12457694113254547,0.21461811661720276,0.21461811661720276
125,0.12633836269378662,0.12633836269378662,0.21119394898414612,0.21119394898414612
126,0.12414154410362244,0.12414154410362244,0.21517224609851837,0.21517224609851837
127,0.12197044491767883,0.12197044491767883,0.21251533925533295,0.21251533925533295
128,0.11874213814735413,0.11874213814735413,0.21667039394378662,0.21667039394378662
129,0.12118831276893616,0.12118831276893616,0.22457477450370789,0.22457477450370789
130,0.11786602437496185,0.11786602437496185,0.20810270309448242,0.20810270309448242
131,0.1211976706981659,0.1211976706981659,0.21686109900474548,0.21686109900474548
132,0.12002304196357727,0.12002304196357727,0.21645307540893555,0.21645307540893555
133,0.11844567209482193,0.11844567209482193,0.21469435095787048,0.21469435095787048
134,0.12271524220705032,0.12271524220705032,0.22147880494594574,0.22147880494594574
135,0.12081858515739441,0.12081858515739441,0.2283388376235962,0.2283388376235962
136,0.11912928521633148,0.11912928521633148,0.2262151539325714,0.2262151539325714
137,0.11980561167001724,0.11980561167001724,0.22200825810432434,0.22200825810432434
138,0.12129940837621689,0.12129940837621689,0.20761863887310028,0.2076186239719391
139,0.11783051490783691,0.11783051490783691,0.22255057096481323,0.22255057096481323
140,0.11592291295528412,0.11592291295528412,0.22233933210372925,0.22233933210372925
141,0.12081512063741684,0.12081512063741684,0.21964725852012634,0.21964725852012634
142,0.11836885660886765,0.11836885660886765,0.21246233582496643,0.21246233582496643
143,0.11460976302623749,0.11460976302623749,0.2163534164428711,0.2163534164428711
144,0.11746136099100113,0.11746136099100113,0.21719220280647278,0.21719220280647278
145,0.11648093163967133,0.11648093163967133,0.21406741440296173,0.21406741440296173
146,0.11167500913143158,0.11167500913143158,0.22154268622398376,0.22154268622398376
147,0.11738663166761398,0.11738663166761398,0.21398603916168213,0.21398603916168213
148,0.11426442861557007,0.11426442861557007,0.2245662361383438,0.2245662361383438
149,0.11431533098220825,0.11431533098220825,0.21226641535758972,0.21226641535758972
150,0.11574182659387589,0.11574182659387589,0.21584339439868927,0.21584339439868927
151,0.11674955487251282,0.11674955487251282,0.2176176905632019,0.2176176905632019
152,0.11605171859264374,0.11605171859264374,0.21351423859596252,0.21351423859596252
153,0.11474280059337616,0.11474280059337616,0.21457484364509583,0.21457484364509583
154,0.11639925837516785,0.11639925837516785,0.23365439474582672,0.23365439474582672
155,0.11602184176445007,0.11602184176445007,0.21236754953861237,0.21236754953861237
156,0.11187811940908432,0.11187811940908432,0.21517306566238403,0.21517306566238403
157,0.11436472833156586,0.11436472833156586,0.21285852789878845,0.21285852789878845
158,0.11175341159105301,0.11175341159105301,0.21501374244689941,0.21501374244689941
159,0.11405902355909348,0.11405902355909348,0.21882294118404388,0.21882294118404388
160,0.11278342455625534,0.11278342455625534,0.21613234281539917,0.21613234281539917
161,0.11451341211795807,0.11451341211795807,0.21762841939926147,0.21762841939926147
162,0.11192891746759415,0.11192891746759415,0.21421828866004944,0.21421828866004944
163,0.11407997459173203,0.11407997459173203,0.214095339179039,0.214095339179039
164,0.11561344563961029,0.11561344563961029,0.2160201370716095,0.2160201370716095
165,0.11128374189138412,0.11128374189138412,0.21404774487018585,0.21404774487018585
166,0.1128983199596405,0.1128983199596405,0.21137283742427826,0.21137283742427826
167,0.11450385302305222,0.11450385302305222,0.21602657437324524,0.21602657437324524
168,0.11445923149585724,0.11445923149585724,0.21290236711502075,0.21290236711502075
169,0.11174897104501724,0.11174897104501724,0.21390384435653687,0.21390384435653687
170,0.10885769873857498,0.10885769873857498,0.21751992404460907,0.21751992404460907
171,0.11196449398994446,0.11196449398994446,0.21262028813362122,0.21262028813362122
172,0.10780120640993118,0.10780120640993118,0.22559456527233124,0.22559456527233124
173,0.11337961256504059,0.11337961256504059,0.21242664754390717,0.21242664754390717
174,0.10819369554519653,0.10819369554519653,0.21140946447849274,0.21140946447849274
175,0.10879990458488464,0.10879990458488464,0.21874113380908966,0.21874113380908966
176,0.10926222801208496,0.10926222801208496,0.2097182720899582,0.2097182720899582
177,0.10723970830440521,0.10723970830440521,0.21683527529239655,0.21683527529239655
178,0.11250492930412292,0.11250492930412292,0.21682843565940857,0.21682843565940857
179,0.1092027947306633,0.1092027947306633,0.20939671993255615,0.20939671993255615
180,0.10667827725410461,0.10667827725410461,0.21034938097000122,0.21034938097000122
181,0.10737130790948868,0.10737130790948868,0.2207111120223999,0.2207111120223999
182,0.10673042386770248,0.10673042386770248,0.20300815999507904,0.20300815999507904
183,0.10724616795778275,0.10724616795778275,0.2065213918685913,0.2065213918685913
184,0.10553893446922302,0.10553893446922302,0.21059799194335938,0.21059799194335938
185,0.10778505355119705,0.10778505355119705,0.2097155749797821,0.2097155749797821
186,0.11311439424753189,0.11311439424753189,0.2065904438495636,0.2065904438495636
187,0.11072969436645508,0.11072969436645508,0.20824511349201202,0.20824511349201202
188,0.10361358523368835,0.10361358523368835,0.21269258856773376,0.21269258856773376
189,0.10567215830087662,0.10567215830087662,0.21632429957389832,0.21632429957389832
190,0.10640319436788559,0.10640319436788559,0.2211623638868332,0.2211623638868332
191,0.10653789341449738,0.10653789341449738,0.21356475353240967,0.21356475353240967
192,0.10818713903427124,0.10818713903427124,0.20951858162879944,0.20951858162879944
193,0.10385384410619736,0.10385384410619736,0.2080536037683487,0.2080536037683487
194,0.10300230234861374,0.10300230234861374,0.21399237215518951,0.21399237215518951
195,0.10548452287912369,0.10548452287912369,0.2088763266801834,0.2088763266801834
196,0.10612954944372177,0.10612954944372177,0.21682746708393097,0.21682746708393097
197,0.10814644396305084,0.10814644396305084,0.21377867460250854,0.21377867460250854
198,0.10659747570753098,0.10659747570753098,0.2158636748790741,0.2158636748790741
199,0.10376451164484024,0.10376451164484024,0.20776255428791046,0.20776255428791046
200,0.10278315842151642,0.10278315842151642,0.217318594455719,0.217318594455719
201,0.10747080296278,0.10747080296278,0.22108089923858643,0.22108089923858643
202,0.104193776845932,0.104193776845932,0.2105981856584549,0.2105981856584549
203,0.10058078169822693,0.10058078169822693,0.20729021728038788,0.20729021728038788
204,0.1021062433719635,0.1021062433719635,0.21320845186710358,0.21320845186710358
205,0.10285460203886032,0.10285460203886032,0.21507859230041504,0.21507859230041504
206,0.0996541976928711,0.0996541976928711,0.2134620100259781,0.2134620100259781
207,0.09951255470514297,0.09951255470514297,0.21627505123615265,0.21627505123615265
208,0.10001993179321289,0.10001993179321289,0.213707834482193,0.213707834482193
209,0.10078813135623932,0.10078813135623932,0.2184305191040039,0.2184305191040039
210,0.0993368998169899,0.0993368998169899,0.21174399554729462,0.21174399554729462
211,0.09856730699539185,0.09856730699539185,0.2193443924188614,0.2193443924188614
212,0.09568428993225098,0.09568428993225098,0.2132648527622223,0.2132648527622223
213,0.09222012758255005,0.09222012758255005,0.21291746199131012,0.21291746199131012
214,0.09462419152259827,0.09462419152259827,0.21251820027828217,0.21251820027828217
215,0.0953410193324089,0.0953410193324089,0.20802439749240875,0.20802439749240875
216,0.09181983768939972,0.09181983768939972,0.20874157547950745,0.20874157547950745
217,0.09288963675498962,0.09288963675498962,0.21437953412532806,0.21437953412532806
218,0.0904095321893692,0.0904095321893692,0.21602116525173187,0.21602116525173187
219,0.09031854569911957,0.09031854569911957,0.2088165283203125,0.2088165283203125
220,0.09560082107782364,0.09560082107782364,0.21476271748542786,0.21476271748542786
221,0.09594006091356277,0.09594006091356277,0.21007761359214783,0.21007761359214783
222,0.09110775589942932,0.09110775589942932,0.2124863862991333,0.2124863862991333
223,0.09063301235437393,0.09063301235437393,0.20866511762142181,0.20866511762142181
224,0.08890660107135773,0.08890660107135773,0.2073460817337036,0.2073460817337036
225,0.08947110176086426,0.08947110176086426,0.217070072889328,0.217070072889328
226,0.08821672946214676,0.08821672946214676,0.21547697484493256,0.21547697484493256
227,0.08873912692070007,0.08873912692070007,0.21806755661964417,0.21806755661964417
228,0.08637498319149017,0.08637498319149017,0.20312713086605072,0.20312713086605072
229,0.0838051438331604,0.0838051438331604,0.21096476912498474,0.21096476912498474
230,0.08070210367441177,0.08070210367441177,0.20422101020812988,0.20422101020812988
231,0.08283208310604095,0.08283208310604095,0.20885536074638367,0.20885536074638367
232,0.08345679938793182,0.08345679938793182,0.2110963761806488,0.2110963761806488
233,0.08601843565702438,0.08601843565702438,0.21744130551815033,0.21744130551815033
234,0.08494338393211365,0.08494338393211365,0.2042597085237503,0.2042597085237503
235,0.08096002042293549,0.08096002042293549,0.20793595910072327,0.20793595910072327
236,0.08405529707670212,0.08405529707670212,0.20878402888774872,0.20878402888774872
237,0.08540402352809906,0.08540402352809906,0.20416617393493652,0.20416617393493652
238,0.08057251572608948,0.08057251572608948,0.1982213854789734,0.1982213854789734
239,0.08004703372716904,0.08004703372716904,0.20474489033222198,0.20474489033222198
240,0.08105484396219254,0.08105484396219254,0.2096676528453827,0.2096676528453827
241,0.08029802143573761,0.08029802143573761,0.20937314629554749,0.20937314629554749
242,0.07811930775642395,0.07811930775642395,0.20943258702754974,0.20943258702754974
243,0.08116407692432404,0.08116407692432404,0.2107720822095871,0.2107720822095871
244,0.07960697263479233,0.07960697263479233,0.2046613246202469,0.2046613246202469
245,0.07956350594758987,0.07956350594758987,0.20809964835643768,0.20809964835643768
246,0.07722276449203491,0.07722276449203491,0.20511268079280853,0.20511268079280853
247,0.07712288200855255,0.07712288200855255,0.20264174044132233,0.20264174044132233
248,0.07771104574203491,0.07771104574203491,0.21061614155769348,0.21061614155769348
249,0.07676034420728683,0.07676034420728683,0.20583891868591309,0.20583891868591309
250,0.07542619854211807,0.07542619854211807,0.2049865424633026,0.2049865424633026
251,0.07557449489831924,0.07557449489831924,0.20871928334236145,0.20871928334236145
252,0.07781852781772614,0.07781852781772614,0.20459111034870148,0.20459111034870148
253,0.07224681973457336,0.07224681973457336,0.2072036862373352,0.2072036862373352
254,0.07337936758995056,0.07337936758995056,0.2037983536720276,0.2037983536720276
255,0.07480930536985397,0.07480930536985397,0.2028086930513382,0.2028086930513382
256,0.07216394692659378,0.07216394692659378,0.2026847004890442,0.2026847004890442
257,0.07310815900564194,0.07310815900564194,0.20196953415870667,0.20196953415870667
258,0.07119477540254593,0.07119477540254593,0.20734788477420807,0.20734788477420807
259,0.07135385274887085,0.07135385274887085,0.20839479565620422,0.20839479565620422
260,0.07165535539388657,0.07165535539388657,0.1976718157529831,0.1976718157529831
261,0.07203234732151031,0.07203234732151031,0.20404376089572906,0.20404376089572906
262,0.06771659106016159,0.06771659106016159,0.2044634222984314,0.2044634222984314
263,0.0718458741903305,0.0718458741903305,0.2012125700712204,0.2012125700712204
264,0.06972289830446243,0.06972289830446243,0.203350231051445,0.203350231051445
265,0.06917586177587509,0.06917586177587509,0.20506395399570465,0.20506395399570465
266,0.06956032663583755,0.06956032663583755,0.20626214146614075,0.20626214146614075
267,0.067209891974926,0.067209891974926,0.21181423962116241,0.21181423962116241
268,0.07150402665138245,0.07150402665138245,0.20277930796146393,0.20277930796146393
269,0.06758670508861542,0.06758670508861542,0.20532017946243286,0.20532017946243286
270,0.06921616196632385,0.06921616196632385,0.20672406256198883,0.20672406256198883
271,0.06599245220422745,0.06599245220422745,0.2020094096660614,0.2020094096660614
272,0.06749263405799866,0.06749263405799866,0.2041810154914856,0.2041810154914856
273,0.06630731374025345,0.06630731374025345,0.20994511246681213,0.20994511246681213
274,0.06658715754747391,0.06658715754747391,0.2064090222120285,0.2064090222120285
275,0.06643518060445786,0.06643518060445786,0.20705153048038483,0.20705153048038483
276,0.06424134969711304,0.06424134969711304,0.20409078896045685,0.20409078896045685
277,0.06509390473365784,0.06509390473365784,0.20558807253837585,0.20558807253837585
278,0.06596715748310089,0.06596715748310089,0.20823226869106293,0.20823226869106293
279,0.06614478677511215,0.06614478677511215,0.20766319334506989,0.20766319334506989
280,0.06724002212285995,0.06724002212285995,0.2073439359664917,0.2073439359664917
281,0.06497211754322052,0.06497211754322052,0.20897871255874634,0.20897871255874634
282,0.06415766477584839,0.06415766477584839,0.20667000114917755,0.20667000114917755
283,0.061860933899879456,0.061860933899879456,0.20744206011295319,0.20744206011295319
284,0.060672152787446976,0.060672152787446976,0.20523540675640106,0.20523540675640106
285,0.06119098886847496,0.06119098886847496,0.2041524201631546,0.2041524201631546
286,0.05912576615810394,0.05912576615810394,0.20608191192150116,0.20608191192150116
287,0.06009531393647194,0.06009531393647194,0.20663079619407654,0.20663079619407654
288,0.06047159805893898,0.06047159805893898,0.20953209698200226,0.20953209698200226
289,0.060656677931547165,0.060656677931547165,0.2055487334728241,0.2055487334728241
290,0.06480004638433456,0.06480004638433456,0.2035723179578781,0.2035723179578781
291,0.06043221428990364,0.06043221428990364,0.20797589421272278,0.20797589421272278
292,0.05889410525560379,0.05889410525560379,0.20189760625362396,0.20189760625362396
293,0.05872054025530815,0.05872054025530815,0.20682170987129211,0.20682170987129211
294,0.05723335221409798,0.05723335221409798,0.20259931683540344,0.20259931683540344
295,0.05638096109032631,0.05638096109032631,0.20335029065608978,0.20335029065608978
296,0.05855385586619377,0.05855385586619377,0.204643115401268,0.204643115401268
297,0.056546200066804886,0.056546200066804886,0.2040950059890747,0.2040950059890747
298,0.056736744940280914,0.056736744940280914,0.2059517502784729,0.2059517502784729
299,0.054800644516944885,0.054800644516944885,0.2028922587633133,0.2028922587633133
300,0.05812449008226395,0.05812449008226395,0.19670775532722473,0.19670775532722473
301,0.055447470396757126,0.055447470396757126,0.2058134526014328,0.2058134526014328
302,0.05405431240797043,0.05405431240797043,0.203070729970932,0.203070729970932
303,0.054936137050390244,0.054936137050390244,0.1993279904127121,0.1993279904127121
304,0.05404382571578026,0.05404382571578026,0.19979113340377808,0.19979113340377808
305,0.05299445614218712,0.05299445614218712,0.2054181545972824,0.2054181545972824
306,0.05521224066615105,0.05521224066615105,0.20367473363876343,0.20367473363876343
307,0.0571470782160759,0.0571470782160759,0.20167191326618195,0.20167191326618195
308,0.05588018521666527,0.05588018521666527,0.20553451776504517,0.20553451776504517
309,0.054047077894210815,0.054047077894210815,0.20474612712860107,0.20474612712860107
310,0.05503419041633606,0.05503419041633606,0.2029520869255066,0.2029520869255066
311,0.05325936898589134,0.05325936898589134,0.2050706148147583,0.2050706148147583
312,0.05290023609995842,0.05290023609995842,0.20852674543857574,0.20852674543857574
313,0.052955497056245804,0.052955497056245804,0.20257487893104553,0.20257487893104553
314,0.05464823544025421,0.05464823544025421,0.20646944642066956,0.20646944642066956
315,0.05424252897500992,0.05424252897500992,0.20314744114875793,0.20314744114875793
316,0.05241723731160164,0.05241723731160164,0.20682065188884735,0.20682065188884735
317,0.051806725561618805,0.051806725561618805,0.20571216940879822,0.20571216940879822
318,0.05272471532225609,0.05272471532225609,0.19862323999404907,0.19862323999404907
319,0.051952626556158066,0.051952626556158066,0.2017589956521988,0.2017589956521988
320,0.05216296762228012,0.05216296762228012,0.1984582394361496,0.1984582394361496
321,0.05228753387928009,0.05228753387928009,0.1977129727602005,0.1977129727602005
322,0.05160878598690033,0.05160878598690033,0.1994083970785141,0.1994083970785141
323,0.0511196032166481,0.0511196032166481,0.2012135088443756,0.2012135088443756
324,0.052900511771440506,0.052900511771440506,0.19966694712638855,0.19966694712638855
325,0.05327725037932396,0.05327725037932396,0.20375904440879822,0.20375904440879822
326,0.05095520243048668,0.05095520243048668,0.19957877695560455,0.19957877695560455
327,0.05069292336702347,0.05069292336702347,0.20326340198516846,0.20326340198516846
328,0.04663688316941261,0.04663688316941261,0.20440390706062317,0.20440390706062317
329,0.04859782010316849,0.04859782010316849,0.2018422782421112,0.2018422782421112
330,0.048323702067136765,0.048323702067136765,0.2042175978422165,0.2042175978422165
331,0.048099059611558914,0.048099059611558914,0.2069099247455597,0.2069099247455597
332,0.04872240126132965,0.04872240126132965,0.20309387147426605,0.20309387147426605
333,0.04731137678027153,0.04731137678027153,0.20326387882232666,0.20326387882232666
334,0.04854801669716835,0.04854801669716835,0.2021748423576355,0.2021748423576355
335,0.04764914885163307,0.04764914885163307,0.20207341015338898,0.20207341015338898
336,0.048177238553762436,0.048177238553762436,0.2027638703584671,0.2027638703584671
337,0.048635177314281464,0.048635177314281464,0.20155151188373566,0.20155151188373566
338,0.04718249663710594,0.04718249663710594,0.20352932810783386,0.20352932810783386
339,0.04906202107667923,0.04906202107667923,0.20047208666801453,0.20047208666801453
340,0.04830297455191612,0.04830297455191612,0.20767414569854736,0.20767414569854736
341,0.046567969024181366,0.046567969024181366,0.20380933582782745,0.20380933582782745
342,0.04762636125087738,0.04762636125087738,0.2034357637166977,0.2034357637166977
343,0.045967694371938705,0.045967694371938705,0.20313243567943573,0.20313243567943573
